"id","code","mediaTypeRaw","mediaType","mediaTypeLabel","locationLabel","city","latitude","longitude","rawSize","sizeLabel","widthCm","heightCm","imageUrl","productUrl","styleUrl","locationSource","coordinateSource","source"
"kmz_4864","4864","BILLBOARD","billboard","Billboard","Karloveská, Bratislava","Bratislava","48.151899","17.061223","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_403a.jpg","https://www.billboardy.sk/produkt/4864-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4865","4865","BILLBOARD","billboard","Billboard","II/505, Bratislava","Bratislava","48.206643","17.016733","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_426b.jpg","https://www.billboardy.sk/produkt/4865-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4866","4866","BILLBOARD","billboard","Billboard","Hodonínska, I/2, Bratislava","Bratislava","48.221356","17.034495","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_454a.jpg","https://www.billboardy.sk/produkt/4866-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4867","4867","BILLBOARD","billboard","Billboard","Rybničná, Bratislava","Bratislava","48.202834","17.196385","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_309a.jpg","https://www.billboardy.sk/produkt/4867-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4868","4868","BILLBOARD","billboard","Billboard","Majerníkova, Bratislava","Bratislava","48.153525","17.046018","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_460b.jpg","https://www.billboardy.sk/produkt/4868-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4869","4869","BILLBOARD","billboard","Billboard","Rybničná, Bratislava","Bratislava","48.204171","17.195838","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_316a.jpg","https://www.billboardy.sk/produkt/4869-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4870","4870","BILLBOARD","billboard","Billboard","Vajnorská, Bratislava","Bratislava","48.211891","17.223285","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_254a.jpg","https://www.billboardy.sk/produkt/4870-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4871","4871","BILLBOARD","billboard","Billboard","Dolnozemská, Bratislava","Bratislava","48.107087","17.123735","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_518a.jpg","https://www.billboardy.sk/produkt/4871-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4872","4872","BILLBOARD","billboard","Billboard","Dolnozemská, Bratislava","Bratislava","48.107087","17.123735","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_518b.jpg","https://www.billboardy.sk/produkt/4872-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4873","4873","BILLBOARD","billboard","Billboard","Vajnorská, Bratislava","Bratislava","48.211051","17.222507","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_253a.jpg","https://www.billboardy.sk/produkt/4873-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4874","4874","BILLBOARD","billboard","Billboard","Landererova, Bratislava","Bratislava","48.142627","17.125481","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_116a.jpg","https://www.billboardy.sk/produkt/4874-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4875","4875","BILLBOARD","billboard","Billboard","Ivanská, Bratislava","Bratislava","48.171579","17.191654","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_206b.jpg","https://www.billboardy.sk/produkt/4875-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4876","4876","BILLBOARD","billboard","Billboard","Gagarinova, Bratislava","Bratislava","48.150761","17.179095","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_216.jpg","https://www.billboardy.sk/produkt/4876-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4877","4877","BILLBOARD","billboard","Billboard","Ivanská, Bratislava","Bratislava","48.171456","17.190149","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_219b.jpg","https://www.billboardy.sk/produkt/4877-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4878","4878","BILLBOARD","billboard","Billboard","Karloveská, Bratislava","Bratislava","48.151469","17.062165","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_401b.jpg","https://www.billboardy.sk/produkt/4878-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4879","4879","BILLBOARD","billboard","Billboard","Karloveská, Bratislava","Bratislava","48.166586","17.047021","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_421a.jpg","https://www.billboardy.sk/produkt/4879-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4880","4880","BILLBOARD","billboard","Billboard","Ivanská, Bratislava","Bratislava","48.171579","17.191654","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_206a.jpg","https://www.billboardy.sk/produkt/4880-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4881","4881","BILLBOARD","billboard","Billboard","Rybničná, Bratislava","Bratislava","48.202038","17.196173","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_313a.jpg","https://www.billboardy.sk/produkt/4881-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4882","4882","BILLBOARD","billboard","Billboard","Novoveská, Bratislava","Bratislava","48.205458","17.011495","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_431b.jpg","https://www.billboardy.sk/produkt/4882-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4883","4883","BILLBOARD","billboard","Billboard","Novoveská, Bratislava","Bratislava","48.205151","17.006583","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_432a.jpg","https://www.billboardy.sk/produkt/4883-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4884","4884","BILLBOARD","billboard","Billboard","Novoveská, Bratislava","Bratislava","48.205151","17.006583","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_432b.jpg","https://www.billboardy.sk/produkt/4884-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4885","4885","BILLBOARD","billboard","Billboard","Novoveská, Bratislava","Bratislava","48.206282","16.993181","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_441b.jpg","https://www.billboardy.sk/produkt/4885-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4886","4886","BILLBOARD","billboard","Billboard","Balkánska, I/2, Bratislava","Bratislava","48.028627","17.168659","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_507b.jpg","https://www.billboardy.sk/produkt/4886-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4887","4887","BILLBOARD","billboard","Billboard","Balkánska, I/2, Bratislava","Bratislava","48.027982","17.169142","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_508b.jpg","https://www.billboardy.sk/produkt/4887-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4888","4888","BILLBOARD","billboard","Billboard","Dolnozemská, Bratislava","Bratislava","48.103948","17.121728","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_522b.jpg","https://www.billboardy.sk/produkt/4888-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4889","4889","BILLBOARD","billboard","Billboard","Rybničná, Bratislava","Bratislava","48.203533","17.196167","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_310a.jpg","https://www.billboardy.sk/produkt/4889-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4890","4890","BILLBOARD","billboard","Billboard","Landererova, Bratislava","Bratislava","48.142461","17.128788","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_111b.jpg","https://www.billboardy.sk/produkt/4890-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4891","4891","BILLBOARD","billboard","Billboard","Hodonínska, I/2, Bratislava","Bratislava","48.221022","17.034259","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_428a.jpg","https://www.billboardy.sk/produkt/4891-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4892","4892","BILLBOARD","billboard","Billboard","Hodonínska, I/2, Bratislava","Bratislava","48.222557","17.033846","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_429b.jpg","https://www.billboardy.sk/produkt/4892-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4893","4893","BILLBOARD","billboard","Billboard","Eisnerova, Bratislava","Bratislava","48.205914","16.984866","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_437a.jpg","https://www.billboardy.sk/produkt/4893-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4894","4894","BILLBOARD","billboard","Billboard","Eisnerova, Bratislava","Bratislava","48.205914","16.984866","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_437b.jpg","https://www.billboardy.sk/produkt/4894-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4895","4895","BILLBOARD","billboard","Billboard","Zlaté piesky, Bratislava","Bratislava","48.185714","17.200212","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_232.jpg","https://www.billboardy.sk/produkt/4895-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4896","4896","BILLBOARD","billboard","Billboard","Rybničná, Bratislava","Bratislava","48.204171","17.195838","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_316b.jpg","https://www.billboardy.sk/produkt/4896-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4897","4897","BILLBOARD","billboard","Billboard","Panónska, Bratislava","Bratislava","48.100888","17.097814","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_523a.jpg","https://www.billboardy.sk/produkt/4897-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4898","4898","BILLBOARD","billboard","Billboard","Ivanská, Bratislava","Bratislava","48.171506","17.190782","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_205b.jpg","https://www.billboardy.sk/produkt/4898-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4899","4899","BILLBOARD","billboard","Billboard","Botanická, Bratislava","Bratislava","48.148413","17.069235","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_456b.jpg","https://www.billboardy.sk/produkt/4899-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4900","4900","BILLBOARD","billboard","Billboard","Svornosti, E575, Bratislava","Bratislava","48.130258","17.193915","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_218a.jpg","https://www.billboardy.sk/produkt/4900-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4901","4901","BILLBOARD","billboard","Billboard","Senecká, I/61, Bratislava","Bratislava","48.189866","17.201602","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_250a.jpg","https://www.billboardy.sk/produkt/4901-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4902","4902","BILLBOARD","billboard","Billboard","Bazová / Karadžičova, Bratislava","Bratislava","48.15336389","17.12586944","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/93/000000/102010208.jpg","https://www.billboardy.sk/produkt/4902-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4903","4903","BILLBOARD","billboard","Billboard","Rybničná, Bratislava","Bratislava","48.201316","17.196484","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_312b.jpg","https://www.billboardy.sk/produkt/4903-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4904","4904","BILLBOARD","billboard","Billboard","Karloveská, Bratislava","Bratislava","48.151899","17.061223","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_403b.jpg","https://www.billboardy.sk/produkt/4904-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4905","4905","BILLBOARD","billboard","Billboard","Botanická - sm. centrum, Bratislava","Bratislava","48.14807222","17.06918889","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/93/000000/104012704.jpg","https://www.billboardy.sk/produkt/4905-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4906","4906","BILLBOARD","billboard","Billboard","Račianska / Pionierska, Bratislava","Bratislava","48.16819167","17.12768333","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/93/000000/103010307.jpg","https://www.billboardy.sk/produkt/4906-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4907","4907","BILLBOARD","billboard","Billboard","II/505, Bratislava","Bratislava","48.209328","17.014716","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_464a.jpg","https://www.billboardy.sk/produkt/4907-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4908","4908","BILLBOARD","billboard","Billboard","Senecká - sm. centrum, Bratislava","Bratislava","48.18939167","17.19251111","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/93/000000/102013627.jpg","https://www.billboardy.sk/produkt/4908-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4909","4909","BILLBOARD","billboard","Billboard","Ráztočná - výjazd, Bratislava","Bratislava","48.149625","17.20846111","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/93/000000/102013627.jpg","https://www.billboardy.sk/produkt/4909-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4910","4910","BILLBOARD","billboard","Billboard","Vajnorská - výjazd, Bratislava","Bratislava","48.18426389","17.16660833","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/93/000000/103013101.jpg","https://www.billboardy.sk/produkt/4910-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4911","4911","BILLBOARD","billboard","Billboard","Svornosti, E575, Bratislava","Bratislava","48.123501","17.199915","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_208a.jpg","https://www.billboardy.sk/produkt/4911-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4912","4912","BILLBOARD","billboard","Billboard","Račianska, II/502, Bratislava","Bratislava","48.194189","17.142735","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_318a.jpg","https://www.billboardy.sk/produkt/4912-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4913","4913","BILLBOARD","billboard","Billboard","Karloveská, Bratislava","Bratislava","48.152065","17.061754","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_402a.jpg","https://www.billboardy.sk/produkt/4913-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_4914","4914","BILLBOARD","billboard","Billboard","Ružinovská, Bratislava","Bratislava","48.158516","17.178452","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/713/billboard/foto/BA_258.jpg","https://www.billboardy.sk/produkt/4914-billboard/","#icon-ci-1","lokalita","kml_point","kmz"
