e_cis;velikost;kraj;okres;mesto;ul_cis;ul_cis1;ul_cisn;vgs84_n;vgs84_eo
17383;CLV;Prešov;;Poprad;Moyzesova;pred OC Deichman, Slovak Telecom sídlisko JUH;;49.045742;20.292386
17384;CLV;Prešov;;Poprad;Štefánikova;cyklochodník, SLSP pri mostíku cez rieku,do centra;;49.057179;20.304295
17385;CLV;Prešov;;Poprad;Štefánikova;cyklochodník, SLSP pri mostíku cez rieku od centra mesta;;49.057179;20.304295
17386;CLV;Prešov;;Poprad;Komenského;sídlisko Západ Podtatranská knižnica, pošta;;49.057784;20.286122
17387;CLV;Prešov;;Poprad;Komenského;sídlisko Západ Podtatranská knižnica, pošta;;49.057784;20.286122
17388;CLV;Prešov;;Poprad;J.Wolkera;pri ŽSR, pred OC Kaufland autobus.stanica SAD, Billa, Alza Poprad;;49.059944;20.289611
17389;CLV;Prešov;;Poprad;J.Wolkera;pri ŽSR, pred OC Kaufland autobus.stanica SAD, Billa, Alza Poprad;;49.059944;20.289611
17390;CLV;Prešov;;Poprad;Banícka/J.Curieho;oproti nemocnici,pošta;;49.052604;20.304808
17391;CLV;Prešov;;Poprad;Banícka/J.Curieho;oproti nemocnici,pošta;;49.052604;20.304808
17392;CLV;Prešov;;Poprad;Slovenského odboja;kruhový objazd, hotel Poprad Alianz, sídl.Západ, sm Veľká;;49.056268;20.290669
17393;CLV;Prešov;;Poprad;Slovenského odboja;kruhový objazd, hotel Poprad Alianz, sídl.Západ, sm Veľká;;49.056268;20.290669
17394;CLV;Prešov;;Poprad;cesta I/18/L.Svobodu;pri križ.I/18 a ul. L.Svobodu prechod k nemocnici, Billa;;49.049953;20.305302
17395;CLV;Prešov;;Poprad;cesta I/18/L.Svobodu;pri križ. I/18 a ul. L.Svobodu prechod k nemocnici, Billa;;49.049953;20.305302
17396;CLV;Prešov;;Poprad;Hlavná - Matejovce;pred fabrikou Whirpool parkovisko, prechod pre chodcov;;49.075076;20.326778
17397;CLV;Prešov;;Poprad;Hlavná - Matejovce;pred fabrikou Whirpool parkovisko, prechod pre chodcov;;49.075076;20.326778
17398;CLV;Prešov;;Poprad;L.Svobodu/Moyzesova;kruh.objazd, sídlisko JUH OC Kaufland, Aréna Poprad, Hotel Mamut;;49.046863;20.293143
17399;CLV;Prešov;;Poprad;L.Svobodu/Moyzesova;kruh.objazd, sídlisko JUH OC Kaufland, Aréna Poprad, Hotel Mamut;;49.046863;20.293143
17400;CLV;Prešov;;Poprad;Dostojevského;sídlisko JUH-Satoja bar, parkovisko Pizzeria Utopia, Sintra;;49.049515;20.30208
17401;CLV;Prešov;;Poprad;Dostojevského;sídlisko JUH-Satoja bar, parkovisko Pizzeria Utopia, Sintra;;49.049515;20.30208
17402;CLV;Prešov;;Poprad;Tomášikova;Detské centrum Kvetinka,Coop Jednota,sídlisko JUH;;49.049048;20.303694
17403;CLV;Prešov;;Poprad;Tomášikova;Detské centrum Kvetinka,Coop Jednota,sídlisko JUH;;49.049048;20.303694
17404;CLV;Prešov;;Poprad;Rázusova;pri kostole Sv.Cyrila a Metoda sídlisko JUH,kruh.objazd;;49.045126;20.297649
17405;CLV;Prešov;;Poprad;Rázusova;pri kostole Sv.Cyrila a Metoda sídlisko JUH,kruh.objazd;;49.045126;20.297649
17406;CLV;Prešov;;Poprad;Mládeže/L.Svobodu;kruh.objazd, pri kostole Sv.Cyrila a Metoda sídlisko JUH;;49.049048;20.303694
17407;CLV;Prešov;;Poprad;Mládeže/L.Svobodu;kruh.objazd, pri kostole Sv.Cyrila a Metoda sídlisko JUH;;49.049048;20.303694
17408;CLV;Prešov;;Poprad;Námestie sv.Egídia;centrum-námestie, pred Palace Hill;;49.0556393;20.305084
17409;CLV;Prešov;;Poprad;Námestie sv.Egídia;centrum-námestie, pred Palace Hill;;49.0556393;20.305084
17410;CLV;Prešov;;Poprad;J.Wolkera;želez.stanica,pošta,park pri žel.stanici;;49.0592957;20.296007
17411;CLV;Prešov;;Poprad;J.Wolkera;želez.stanica,pošta,park pri žel.stanici;;49.0592957;20.296007
17412;CLV;Prešov;;Poprad;Štefánikova;pred Domom kultúry,kruh.objazd,hl.prejazd mestom;;49.0547426;20.2952964
17413;CLV;Prešov;;Poprad;Štefánikova;pred Domom kultúry,kruh.objazd,hl.prejazd mestom;;49.0547426;20.2952964
17414;CLV;Prešov;;Poprad;Francisciho;OC Forum, nemocnica;;49.053568;20.301495
17415;CLV;Prešov;;Poprad;Francisciho;OC Forum, nemocnica;;49.053568;20.301495
17416;CLV;Prešov;;Poprad;Nábrežie J.Pavla II.;cyklochodík,Gymnázium,MŠ,VÚB,MsÚ;;49.056123;20.2985469
17417;CLV;Prešov;;Poprad;Nábrežie J.Pavla II.;cyklochodík,Gymnázium,MŠ,VÚB,MsÚ;;49.056123;20.2985469
17418;CLV;Prešov;;Poprad;D.Tatarku;pred Gymnáziom,Okresný úrad;;49.0566299;20.2980624
17419;CLV;Prešov;;Poprad;D.Tatarku;pred Gymnáziom,Okresný úrad;;49.0566299;20.2980624
17420;CLV;Prešov;;Poprad;F.Kráľa/Velické námestie;pred kvetinárstvom Royal,Oto cafe;;49.0671526;20.2800297
17421;CLV;Prešov;;Poprad;F.Kráľa/Velické námestie;pred kvetinárstvom Royal,Oto cafe;;49.0671526;20.2800297
17422;CLV;Prešov;;Poprad;F.Kráľa/Na Letisko;križovatka,futbalový štadión;;49.0646129;20.2842236
17423;CLV;Prešov;;Poprad;F.Kráľa/Na Letisko;križovatka,futbalový štadión;;49.0646129;20.2842236
17424;CLV;Prešov;;Poprad;Alžbetina;park pr želez.stanici,žel.stanica,autob.stanica, poliklinika Adus;;49.0586369;20.294919
17425;CLV;Prešov;;Poprad;Alžbetina;park pr želez.stanici,žel.stanica,autob.stanica, poliklinika Adus;;49.0586369;20.294919
17426;CLV;Prešov;;Poprad;Mnoheľova/Dostojevského;pred podchodom,čerp.stanica OMV, medzi centrom a sídliskom JUH;;49.050712;20.300233
17427;CLV;Prešov;;Poprad;Mnoheľova/Dostojevského;pred podchodom,čerp.stanica OMV, medzi centrom a sídliskom JUH;;49.050712;20.300233
17428;CLV;Prešov;Poprad;Poprad;Námestie sv.Egídia;centrum,pred poisťovňou AXA,parkovisko;;49.05575;20.30596
17429;CLV;Prešov;Poprad;Poprad;Námestie sv.Egídia;centrum,pred poisťovňou AXA,parkovisko;;49.05575;20.30596
17430;CLV;Prešov;Poprad;Poprad;Partizánska;pri dome Liptov,príjazd od Svitu;;49.057248;20.282253
17431;CLV;Prešov;Poprad;Poprad;Partizánska;pri dome Liptov,príjazd od Svitu;;49.057248;20.282253
17432;CLV;Prešov;Poprad;Poprad;Partizánska;pred hotelom Poprad,kruhový objazd;;49.055132;20.292095
17433;CLV;Prešov;Poprad;Poprad;Partizánska;pred hotelom Poprad,kruhový objazd;;49.055132;20.292095
17434;CLV;Prešov;Poprad;Poprad;Francisciho;OC Forum,Podtatranské múzeum,centrum;;49.05293;20.29761
17435;CLV;Prešov;Poprad;Poprad;Francisciho;OC Forum,Podtatranské múzeum,centrum;;49.05293;20.29761
17436;CLV;Prešov;Poprad;Poprad;Francisciho;Dom Socialnych služieb,centrum;;49.054441;20.306218
17437;CLV;Prešov;Poprad;Poprad;Francisciho;Dom Socialnych služieb,centrum;;49.054441;20.306218
17438;CLV;Prešov;Poprad;Poprad;Štefánikova;pred ČSOB, SLSP,hlavný prejazd mestom;;49.056736;20.302494
17439;CLV;Prešov;Poprad;Poprad;Štefánikova;pred ČSOB, SLSP,hlavný prejazd mestom;;49.056736;20.302494
17440;CLV;Prešov;Poprad;Poprad;Štefánikova;pred bytovým domom Kamélia, hlavný prejazd mestom;;49.057332;20.305628
17441;CLV;Prešov;Poprad;Poprad;Štefánikova;pred bytovým domom Kamélia, hlavný prejazd mestom;;49.057332;20.305628
17442;CLV;Prešov;Poprad;Poprad;Okružná;pred Centrom sociálnych služieb;;49.056622;20.309412
17443;CLV;Prešov;Poprad;Poprad;Okružná;pred Centrom sociálnych služieb;;49.056622;20.309412
17444;CLV;Prešov;Poprad;Poprad;Slovenského odboja;Karpatská residence,NC Billa,SPP;;49.057372;20.289722
17445;CLV;Prešov;Poprad;Poprad;Slovenského odboja;Karpatská residence,NC Billa,SPP;;49.057372;20.289722
17446;CLV;Prešov;Poprad;Poprad;Slovenského odboja;NC Billa,Alza,autoumyvárka;;49.058625;20.288683
17447;CLV;Prešov;Poprad;Poprad;Slovenského odboja;NC Billa,Alza,autoumyvárka;;49.058625;20.288683
17448;CLV;Prešov;Poprad;Poprad;J.Curie;Nemocnica s poliklinikou;;49.050482;20.305237
17449;CLV;Prešov;Poprad;Poprad;J.Curie;Nemocnica s poliklinikou;;49.050482;20.305237
27001;CLP;Prešov;;Poprad;Pavlovova-AZ;ČS ESSO,P,vnk;;49.048894;20.29433
27002;CLP;Prešov;;Poprad;Pavlovova-AZ;ČS ESSO,P,vnt;;49.048916;20.294311
27003;CLP;Prešov;;Poprad;Suchoňova-AZ;sídlisko JUH, príjazd smer centrum,VšZP,Aréna Poprad,Ľ,vnt;;49.047755;20.288572
27004;CLP;Prešov;;Poprad;Suchoňova-AZ;sídlisko JUH, príjazd smer centrum,VšZP,Aréna Poprad,Ľ,vnk;;49.047755;20.288572
27005;CLP;Prešov;;Poprad;Uherova-AZ;otočka autobusov,sídl. JUH,oproti Kauflandu ,Ľ,vnt;;49.0442;20.288473
27006;CLP;Prešov;;Poprad;Uherova-AZ;otočka autobusov,sídl. JUH,oproti Kauflandu ,Ľ,vnk;;49.0442;20.288473
27007;CLP;Prešov;;Poprad;Partizánska-AZ;smer Svit, výjazd z mesta, paneláreň, Eurovia,Ľ,vnt;;49.056259;20.288395
27008;CLP;Prešov;;Poprad;Partizánska-AZ;smer Svit, výjazd z mesta, paneláreň, Eurovia,Ľ,vnk;;49.056259;20.288395
27013;CLP;Prešov;;Poprad;Strážske nám.-AZ;múzeum,Ľ,vnt;;49.05749;20.325063
27014;CLP;Prešov;;Poprad;Strážske nám.-AZ;múzeum,Ľ,vnk;;49.05749;20.325063
27016;CLP;Prešov;;Poprad;E-50/výpadovka na Košice-AZ;nákup.centrum,pošta,Ľ,vnt;;49.050263;20.299288
27017;CLP;Prešov;;Poprad;E-50/výpadovka na Košice-AZ;nákup.centrum,pošta,Ľ,vnk;;49.050263;20.299288
27018;CLP;Prešov;;Poprad;E-50/výpadovka na Košice-AZ;nákup.centrum,pošta,Ľ,vnt;;49.050101;20.300931
27019;CLP;Prešov;;Poprad;E-50/výpadovka na Košice-AZ;nákup.centrum,pošta,Ľ,vnk;;49.050101;20.300931
27022;CLP;Prešov;;Poprad;I/18-AZ;cesta I/18,NsP,smer Svit,Ľ,vnt;;49.050094;20.304719
27023;CLP;Prešov;;Poprad;I/18-AZ;cesta I/18,NsP,smer Svit,Ľ,vnk;;49.050094;20.304719
27025;CLP;Prešov;;Poprad;L.Svobodu-AZ;byt.dom Torysa,výjazd z centra na sídlisko JUH,Ľ,vnt;;49.047755;20.305454
27026;CLP;Prešov;;Poprad;L.Svobodu-AZ;byt.dom Torysa,výjazd z centra na sídlisko JUH,Ľ,vnk;;49.047755;20.305454
27028;CLP;Prešov;;Poprad;L.Svobodu-AZ;byt.dom Torysa,príjazd do centra zo sídliska JUH,Ľ,vnt;;49.047826;20.305749
27029;CLP;Prešov;;Poprad;L.Svobodu-AZ;byt.dom Torysa,príjazd do centra zo sídliska JUH,Ľ,vnk;;49.047826;20.305749
27038;CLP;Prešov;;Poprad;L.Svobodu-AZ;prejazd mestom,kostol,Ľ,vnt;;49.045645;20.29639
27039;CLP;Prešov;;Poprad;L.Svobodu-AZ;prejazd mestom,kostol,Ľ,vnk;;49.045645;20.29639
27040;CLP;Prešov;;Poprad;1.Mája-AZ;"centrum, Okr.úrad,OD Prior,banka ČSOB, ""Mozaika"",P,vnk";;49.057179;20.300566
27041;CLP;Prešov;;Poprad;1.Mája-AZ;"centrum, Okr.úrad,OD Prior,banka ČSOB, ""Mozaika"",P,vnt";;49.057179;20.300566
27042;CLP;Prešov;;Poprad;Štefánikova-AZ;oproti Domu kultúry,Ľ,vnt;;49.05488;20.295467
27043;CLP;Prešov;;Poprad;Štefánikova-AZ;oproti Domu kultúry,Ľ,vnk;;49.05488;20.295467
27044;CLP;Prešov;;Poprad;Štefánikova-AZ;závodný klub,P,vnk;;49.054924;20.296307
27045;CLP;Prešov;;Poprad;Štefánikova-AZ;závodný klub,P,vnt;;49.054924;20.296307
27046;CLP;Prešov;;Poprad;Štefánikova-AZ;závodný klub,Ľ,vnt;;49.054924;20.296307
27047;CLP;Prešov;;Poprad;Štefánikova-AZ;závodný klub,Ľ,vnk;;49.054924;20.296307
27048;CLP;Prešov;;Poprad;Vagonárska-AZ;futbal.štadión,Aquacity,Ľ,vnt;;49.063044;20.301972
27049;CLP;Prešov;;Poprad;Vagonárska-AZ;futbal.štadión,Aquacity,Ľ,vnk;;49.063522;20.307431
27050;CLP;Prešov;;Poprad;Vodárenská-AZ;pri babt.kostole,Ľ,vnt;;49.065585;20.292251
27051;CLP;Prešov;;Poprad;Vodárenská-AZ;pri babt.kostole,Ľ,vnk;;49.065585;20.292251
27054;CLP;Prešov;;Poprad;Teplická-AZ;zdravot.stredisko,MČ Veľká,Ľ,vnt;;49.065963;20.277325
27055;CLP;Prešov;;Poprad;Teplická-AZ;zdravot.stredisko,MČ Veľká,Ľ,vnk;;49.065963;20.277325
27058;CLP;Prešov;;Poprad;Levočská-AZ;PSS pozem.stavby,Ľ,vnt;;49.055033;20.308607
27059;CLP;Prešov;;Poprad;Levočská-AZ;PSS pozem.stavby,Ľ,vnk;;49.055033;20.308607
27060;CLP;Prešov;;Poprad;Rožňavská-AZ;príjazd od BB/RV,Ľ,vnt;;49.047699;20.29214
27061;CLP;Prešov;;Poprad;Rožňavská-AZ;príjazd od BB/RV,Ľ,vnk;;49.047699;20.29214
27064;CLP;Prešov;;Poprad;Moyzesova-AZ;Kaufland,Ľ,vnt;;49.044162;20.29239
27065;CLP;Prešov;;Poprad;Moyzesova-AZ;Kaufland,Ľ,vnk;;49.044156;20.292413
27066;CLP;Prešov;;Poprad;L.Svobodu-AZ;školská správa,Ľ,vnt;;49.044394;20.300976
27067;CLP;Prešov;;Poprad;L.Svobodu-AZ;školská správa,Ľ,vnk;;49.044394;20.300976
27068;CLP;Prešov;;Poprad;L.Svobodu-AZ;školská správa,smc,Ľ,vnt;;49.044743;20.302883
27069;CLP;Prešov;;Poprad;L.Svobodu-AZ;školská správa,smc,Ľ,vnk;;49.044743;20.302883
27070;CLP;Prešov;;Poprad;Vodárenská-AZ;odbočka na Nešporovu ul.,Ľ,vnt;;49.066618;20.291166
27071;CLP;Prešov;;Poprad;Vodárenská-AZ;odbočka na Nešporovu ul.,Ľ,vnk;;49.066618;20.291166
27186;CLP;Prešov;;Poprad;Štefánikova-AZ;zábavné centrum,smc,P,vnk;;49.05708;20.303297
27187;CLP;Prešov;;Poprad;Štefánikova-AZ;zábavné centrum,smc,P,vnt;;49.05708;20.303297
27188;CLP;Prešov;;Poprad;Štefánikova-AZ;zábavné centrum,smc,Ľ,vnt;;49.057125;20.303259
27189;CLP;Prešov;;Poprad;Štefánikova-AZ;zábavné centrum,smc,Ľ,vnk;;49.057125;20.303259
27212;CLP;Prešov;;Poprad;L.Svobodu-AZ;prejazd mestom,oproti kostolu,Ľ,vnt;;49.045627;20.29768
27213;CLP;Prešov;;Poprad;L.Svobodu-AZ;prejazd mestom,oproti kostolu,Ľ,vnk;;49.045627;20.29768
27214;CLP;Prešov;;Poprad;Štefánikova-AZ;pred vchodom do Slov.sporit.,P,vnk;;49.056857;20.303735
27215;CLP;Prešov;;Poprad;Štefánikova-AZ;pred vchodom do Slov.sporit.,P,vnt;;49.056857;20.303735
27216;CLP;Prešov;;Poprad;Štefánikova-AZ;pred vchodom do Slov.sporit.,Ľ,vnt;;49.056787;20.303756
27217;CLP;Prešov;;Poprad;Štefánikova-AZ;pred vchodom do Slov.sporit.,Ľ,vnk;;49.056787;20.303756
27238;CLP;Prešov;;Poprad;Velické nám.-AZ;reštaurácia,Ľ,vnt;;49.067557;20.27887
27239;CLP;Prešov;;Poprad;Velické nám.-AZ;reštaurácia,Ľ,vnk;;49.067557;20.27887
27240;CLP;Prešov;;Poprad;Velické nám.-AZ;PNS,SOU,Ľ,vnt;;49.067294;20.278876
27241;CLP;Prešov;;Poprad;Velické nám.-AZ;PNS,SOU,Ľ,vnk;;49.067294;20.278876
27242;CLP;Prešov;;Poprad;Partizánska-AZ;pred COOP Jednota,SPF,smer centrum,Ľ,vnt;;49.056527;20.285941
27243;CLP;Prešov;;Poprad;Partizánska-AZ;pred COOP Jednota,SPF,smer centrum,Ľ,vnk;;49.056527;20.285941
27246;CLP;Prešov;;Poprad;Rastislavova-AZ;sídlisko Juh,sm Suchoňova,Ľ,vnt;;49.042582;20.283875
27247;CLP;Prešov;;Poprad;Rastislavova-AZ;sídlisko Juh,sm Suchoňova,Ľ,vnk;;49.042582;20.283875
27248;CLP;Prešov;;Poprad;Suchoňova-AZ;sídlisko Juh,blok Lúč,Ľ,vnt;;49.045957;20.280054
27249;CLP;Prešov;;Poprad;Suchoňova-AZ;sídlisko Juh,blok Lúč,Ľ,vnk;;49.045957;20.280054
27250;CLP;Prešov;;Poprad;I/18,Poprad-Žilina-AZ;oproti nák.centru,Obch.akad.,Grecko-kat.kostol ,Ľ,vnt;;49.050782;20.297859
27251;CLP;Prešov;;Poprad;I/18,Poprad-Žilina-AZ;oproti nák.centru,Obch.akad.,Grecko-kat.kostol ,Ľ,vnk,;;49.050782;20.297859
27462;CLP;Prešov;;Poprad;J.Curie-AZ;NsP,spojka centr-sídlisko,Ľ,vnt smer Hozelec;;49.051482;20.304913
27463;CLP;Prešov;;Poprad;J.Curie-AZ;NsP,spojka centr-sídlisko,Ľ,vnk smer Hozelec;;49.051482;20.304913
27464;CLP;Prešov;;Poprad;J.Curie-AZ;pri NsP,Ľ,vnt spojka sídlisko-centrum,smer centrum;;49.051996;20.305234
27465;CLP;Prešov;;Poprad;J.Curie-AZ;pri NsP,Ľ,vnk spojka sídlisko-centrum, smer centrum;;49.051996;20.305234
27466;CLP;Prešov;;Poprad;Francisciho-AZ;OC Forum,centrum1,Z,oproti vjazdu/výjazdu z podzem.parkoviska;;49.053054;20.29908
27467;CLP;Prešov;;Poprad;Francisciho-AZ;OC Forum,centrum2,Z,oproti vjazdu/výjazdu z podzem.parkoviska;;49.053054;20.29908
27468;CLP;Prešov;;Poprad;Hviezdoslavova-AZ;poliklinika ADUS,P,vnk v parku pri žel.stanici,prechod do centra,Tatr,gal.;;49.058056;20.297278
27469;CLP;Prešov;;Poprad;Hviezdoslavova-AZ;poliklinika ADUS,P,vnt ,v parku pri žel.stanici,prechod do centra,Tatr,gal.;;49.058056;20.297278
27472;CLP;Prešov;;Poprad;Hviezdoslavova/Mnoheľova-AZ;poliklinika ADUS,P,vnk, prechod do centra,vedľa hotela Gerlach,pri žel.stanici;;49.057815;20.296075
27473;CLP;Prešov;;Poprad;Hviezdoslavova/Mnoheľova-AZ;poliklinika ADUS,P,vnk, prechod do centra,vedľa hotela Gerlach,pri žel.stanici;;49.057815;20.296075
27475;CLP;Prešov;;Poprad;Štefánikova-AZ;Tatravagónka,smer Kežmarok,Ľ,vnt,výjazd z mesta,vnt Zimný štatión;;49.061655;20.315066
27476;CLP;Prešov;;Poprad;Štefánikova-AZ;Tatravagónka,smer Kežmarok,Ľ,vnk,výjazd z mesta,Zimný štádión;;49.061655;20.315066
27477;CLP;Prešov;;Poprad;Štefánikova-AZ;Tatravagónka,zimný štadión,Z,smc,príjazd do mesta;;49.061122;20.313347
27478;CLP;Prešov;;Poprad;Partizánska-AZ;smer Svit, výjazd z mesta,Ľ,vnt;;49.057198;20.283362
27479;CLP;Prešov;;Poprad;Partizánska-AZ;smer Svit, výjazd z mesta,Ľ,vnk;;49.057198;20.283362
27482;CLP;Prešov;;Poprad;Suchoňova-AZ;sídlisko JUH,výjazd z centra,VšZP,Aréna Poprad,Ľ,vnt;;49.047989;20.288656
27483;CLP;Prešov;;Poprad;Suchoňova-AZ;sídlisko JUH,výjazd z centra,VšZP,Aréna Poprad,Ľ,vnk;;49.047989;20.288656
27486;CLP;Prešov;;Poprad;E-50/výpadovka na Košice-AZ;nákup.centrum,pošta, P vnk;;49.050101;20.300931
27487;CLP;Prešov;;Poprad;E-50/výpadovka na Košice-AZ;nákup.centrum,pošta,P vnt;;49.050101;20.300931
27488;CLP;Prešov;Poprad;Poprad;Teplická cesta-AZ;OD Tesco,Ľ,vnt;;49.058354;20.266243
27489;CLP;Prešov;Poprad;Poprad;Teplická cesta-AZ;OD Tesco,Ľ,vnk;;49.058354;20.266243
27232;CLP;Prešov;;Poprad-Hozelec;I/18,PP-KE,Hozelec-AZ;pri družstve,sm KE,Ľ,vnt;;49.029245;20.345598
27233;CLP;Prešov;;Poprad-Hozelec;I/18,PP-KE,Hozelec-AZ;pri družstve,sm KE,Ľ,vnk;;49.029245;20.345598
13179;CLV;Trenčín;;Považská Bystrica;M.R.Štefánika;pri SAD a ŽSR,na autobus.zastávke Hotel Terno;;49.12036;18.435972
13180;CLV;Trenčín;;Považská Bystrica;M.R.Štefánika;pri SAD a ŽSR,na autobus.zastávke Hotel Terno;;49.12036;18.435972
13181;CLV;Trenčín;;Považská Bystrica;M.R.Štefánika;pri pošte,obch.centrum,SLSP BILLA;;49.117512;18.439618
13182;CLV;Trenčín;;Považská Bystrica;M.R.Štefánika;pri pošte,obch.centrum,SLSP BILLA;;49.117512;18.439618
13183;CLV;Trenčín;;Považská Bystrica;Ľ.Štúra;pri OD,hotel Manín,Okres.úrad;;49.117298;18.446568
13184;CLV;Trenčín;;Považská Bystrica;Ľ.Štúra;pri OD,hotel Manín,Okres.úrad;;49.117298;18.446568
13185;CLV;Trenčín;;Považská Bystrica;OD STRED;parkovisko,banka,pošta LIDL;;49.115892;18.443722
13186;CLV;Trenčín;;Považská Bystrica;OD STRED;parkovisko,banka,pošta LIDL;;49.115892;18.443722
13187;CLV;Trenčín;;Považská Bystrica;M.Benku;na autobus.zástavke,sídlisko;;49.110079;18.444714
13188;CLV;Trenčín;;Považská Bystrica;M.Benku;na autobus.zástavke,sídlisko;;49.110079;18.444714
13189;CLV;Trenčín;;Považská Bystrica;A.Sládkoviča/M.R.Štefánika;pri autobus.zastávke,oproti pošte ČS Slovnaft;;49.115988;18.44108
13190;CLV;Trenčín;;Považská Bystrica;A.Sládkoviča/M.R.Štefánika;pri autobus.zastávke,oproti pošte ČS Slovnaft;;49.115988;18.44108
13191;CLV;Trenčín;;Považská Bystrica;Slovenských partizánov;pošta,nákup.centrum,parkovisko základná škola,Stredná priemyselná škola;;49.11473;18.445081
13192;CLV;Trenčín;;Považská Bystrica;Slovenských partizánov;pošta,nákup.centrum,parkovisko základná škola,Stredná priemyselná škola;;49.11473;18.445081
13197;CLV;Trenčín;;Považská Bystrica;M.R.Štefánika;obchod Korado,autobus.zastávka;;49.119727;18.436535
13198;CLV;Trenčín;;Považská Bystrica;M.R.Štefánika;obchod Korado,autobus.zastávka;;49.119727;18.436535
13199;CLV;Trenčín;;Považská Bystrica;M.R.Štefánika/Sládkovičova;pred križov.so Štúrovou ul. základná škola;;49.11626;18.441237
13200;CLV;Trenčín;;Považská Bystrica;M.R.Štefánika/Sládkovičova;pred križov.so Štúrovou ul. základná škola;;49.11626;18.441237
13201;CLV;Trenčín;;Považská Bystrica;Ľ.Štúra/Žilinská;Okres.úrad,banka;;49.1175;18.448989
13202;CLV;Trenčín;;Považská Bystrica;Ľ.Štúra/Žilinská;Okres.úrad,banka;;49.1175;18.448989
13203;CLV;Trenčín;;Považská Bystrica;Športovcov/Kukučínova;SAD,nemocnica;;49.11938;18.425659
13204;CLV;Trenčín;;Považská Bystrica;Športovcov/Kukučínova;SAD,nemocnica;;49.11938;18.425659
13205;CLV;Trenčín;;Považská Bystrica;Kukučínova;príjazd do centra od SAD;;49.117216;18.434858
13206;CLV;Trenčín;;Považská Bystrica;Kukučínova;príjazd do centra od SAD;;49.117216;18.434858
13215;CLV;Trenčín;;Považská Bystrica;J. Bottu/Obchodná;sídlisko,CBA, Dom služieb fitness centrum;;49.117322;18.44564
13216;CLV;Trenčín;;Považská Bystrica;J. Bottu/Obchodná;sídlisko,CBA, Dom služieb fitness centrum;;49.117322;18.44564
13217;CLV;Trenčín;;Považská Bystrica;Janka Kráľa;sídlisko požiarna stanica;;49.118003;18.44693
13218;CLV;Trenčín;;Považská Bystrica;Janka Kráľa;sídlisko požiarna stanica;;49.118003;18.44693
13231;CLV;Trenčín;;Považská Bystrica;Centrum;prechod medzi OD Prior a OC M-Park,1.posch.,Sinsay,TEDI;;49.115895;18.445534
13232;CLV;Trenčín;;Považská Bystrica;Centrum;pasáž medzi OD Prior a OC M-Park,LIDL-1,Sinsay,TEDI,O2;;49.115895;18.445534
13233;CLV;Trenčín;;Považská Bystrica;Centrum;pasáž medzi OD Prior a OC M-Park,LIDL-2,Sinsay,TEDI,O2;;49.115895;18.445534
13234;CLV;Trenčín;;Považská Bystrica;Centrum;obch.pasáž -1posch.,M-Park,Z,ľavý;;49.115895;18.445534
13235;CLV;Trenčín;;Považská Bystrica;Centrum;obch.pasáž -1posch.,M-Park,Z,pravý;;49.115895;18.445534
17026;CLV;Prešov;;Prešov;Levočská;sm centrum;;49.000744;21.222763
17027;CLV;Prešov;;Prešov;Levočská;sm centrum;;49.000744;21.222746
17028;CLV;Prešov;;Prešov;Levočská,sm PP;pri križ s ul.Obr.mieru;;49.001384;21.222735
17029;CLV;Prešov;;Prešov;Levočská,sm PP;pri križ s ul.Obr.mieru;;49.001384;21.222735
17034;CLV;Prešov;;Prešov;Slovenská;parkov.oproti Slov.poisť./Allianz,obchody,reštaur.;;48.999652;21.241396
17035;CLV;Prešov;;Prešov;Slovenská;parkov.oproti Slov.poisť./Allianz,obchody,reštaur.;;48.999652;21.241396
17038;CLV;Prešov;;Prešov;Sabinovská;Domov mládeže,sm Sabinov;;49.003019;21.239349
17039;CLV;Prešov;;Prešov;Sabinovská;Domov mládeže,sm Sabinov;;49.003019;21.239349
17042;CLV;Prešov;;Prešov;Škultétyho;predajňa Toyota;;48.986905;21.242134
17043;CLV;Prešov;;Prešov;Škultétyho;predajňa Toyota;;48.986905;21.242134
17044;CLV;Prešov;;Prešov;Východná;pred vjazdom na SAD OC Solivaria;;48.986403;21.251912
17045;CLV;Prešov;;Prešov;Východná;pred vjazdom na SAD OC Solivaria;;48.986403;21.251912
17046;CLV;Prešov;;Prešov;Masarykova;pred kasárňami,sm centrum blízko železničnej stanice;;48.987456;21.248644
17047;CLV;Prešov;;Prešov;Masarykova;pred kasárňami,sm centrum blízko železničnej stanice;;48.987456;21.248644
17048;CLV;Prešov;;Prešov;gen.Svobodu;obch.centr.EPERIA,pošta Kaufland,;;48.986565;21.264653
17049;CLV;Prešov;;Prešov;gen.Svobodu;obch.centr.EPERIA,pošta Kaufland;;48.986565;21.264653
17152;CLV;Prešov;;Prešov;Sabinovská/Levočská/Duklianska;hotel Šariš,oproti SPŠ strojnícka;;49.003206;21.238745
17153;CLV;Prešov;;Prešov;Sabinovská/Levočská/Duklianska;hotel Šariš,oproti SPŠ strojnícka;;49.003206;21.238745
17154;CLV;Prešov;;Prešov;Sabinovská/Levočská/Duklianska;hotel Šariš,oproti SPŠ strojnícka;;49.002502;21.238899
17155;CLV;Prešov;;Prešov;Sabinovská/Levočská/Duklianska;hotel Šariš,oproti SPŠ strojnícka;;49.002502;21.238899
17156;CLV;Prešov;;Prešov;Sabinovská/Levočská/Duklianska;hotel Šariš,oproti SPŠ strojnícka;;49.002035;21.238967
