e_cis;velikost;kraj;okres;mesto;ul_cis;ul_cis1;ul_cisn;vgs84_n;vgs84_eo
61125;24;Banská Bystrica;Lučenec;Lučenec-časť Fabianka;I/71,CLO MR-LC,O;príj.od Maď.,smc,Ľ,2;;48.323913;19.694271
61126;24;Banská Bystrica;Lučenec;Lučenec-časť Fabianka;I/71,LC-CLO MR,O;výj.sm Maď.,2;;48.323913;19.694271
61127;24;Banská Bystrica;Lučenec;Lučenec-časť Fabianka;I/71,LC-CLO MR,O;výj.sm Maď.,jazdec.areál,Ľ,1;;48.326194;19.700287
61128;24;Banská Bystrica;Lučenec;Lučenec-časť Fabianka;I/71,CLO MR-LC,O;príj.od Maď.,jazdec.areál,1;;48.326181;19.70031
61129;24;Banská Bystrica;Lučenec;Lučenec-časť Fabianka;I/71,LC-CLO MR,O;výj.sm Maď.,jazdec.areál,Ľ,2;;48.32395;19.702422
61130;24;Banská Bystrica;Lučenec;Lučenec-časť Fabianka;I/71,CLO MR-LC,O;príj.od Maď.,jazdec.areál,2;;48.32395;19.702422
61135;24;Žilina;Tvrdošín;Trstená-Liesek;ťah Trstená-CLO PL,O;sm CLO PL/Suchá Hora,Ľ,2;;49.362742;19.6592
61136;24;Žilina;Tvrdošín;Trstená-Liesek;ťah CLO PL-Trstená,O;príj.od CLO PL/SucháHora,smc,1;;49.362692;19.659373
71476;24;Prešov;Poprad;Poprad;Štefánikova/Kežmarská,J;zimný štadión,oproti Tatravagónke,Ľ;;49.060768;20.312461
61142;24;Žilina;Námestovo;Rabča;ťah Námestovo-CLO PL,O;výj.smCLO PL/Such.Hora,Ľ;;49.5001679;19.4651142
61143;24;Žilina;Námestovo;Rabča;ťah CLO PL-Námestovo,O;príj.od CLO PL/Such.Hora,smNámestovo;;49.5001679;19.4651142
61144;24;Banská Bystrica;Žiar n/Hronom;Žiar n/Hronom;E-572/SNP,O;oproti ČS Shell,sm ZH,Ľ,1;;48.5817507;18.8665785
61145;24;Banská Bystrica;Žiar n/Hronom;Žiar n/Hronom;E-572/SNP,O;oproti ČS Shell,1 smer Ladomerská Vieska;;48.5817507;18.8665785
61146;24;Banská Bystrica;Žiar n/Hronom;Žiar n/Hronom;E-572/SNP,O;oproti ČS Shell,sm ZH,Ľ,2;;48.5820336;18.8662427
61147;24;Banská Bystrica;Žiar n/Hronom;Žiar n/Hronom;E-572/SNP,O;oproti ČS Shell,2, smer Ladomerská Vieska;;48.5820336;18.8662427
61153;24;Trenčín;Prievidza;Prievidza;Nábrežná/Tesco-Nay,J;od parkov-Tesco,Kaufland,1 ČS Shell, SOU;;48.77734;18.608103
61154;24;Trenčín;Prievidza;Prievidza;Nábrežná/Tesco-Nay,J;od parkov-Tesco,Kaufland,2 ČS Shell, SOU;;48.777318;18.608039
61155;24;Banská Bystrica;Banská Bystrica;Banská Bystrica;Námestie L.Svobodu,J;parkov,Roosveltova nemocnica,1;;48.745057;19.116301
61156;24;Banská Bystrica;Banská Bystrica;Banská Bystrica;Námestie L.Svobodu,J;parkov,Roosveltova nemocnica,2;;48.745144;19.11643
61157;24;Banská Bystrica;Banská Bystrica;Banská Bystrica;Hutná,J;parkov,všešportový areál,ČS Slovnaft ČS,plaváreň;;48.730545;19.13157
61158;24;Banská Bystrica;Banská Bystrica;Banská Bystrica;Okružná,O;Fončorda,areál ZŠ,Billa,smc,Ľ Fitnes centrum;;48.727231;19.125226
61159;24;Banská Bystrica;Banská Bystrica;Banská Bystrica;Okružná,O;Fončorda,areál ZŠ,Billa,smNová Fitnes centrum;;48.727231;19.125226
61166;24;Trenčín;Prievidza;Prievidza;Rastislavova,J;PRIOR,parkovisko,1 VUB,SLSP,základná škola;;48.770739;18.621268
61167;24;Trenčín;Prievidza;Prievidza;Rastislavova,J;PRIOR,parkovisko,2 VUB,SLSP,základná škola;;48.77075;18.621338
61168;24;Trenčín;Prievidza;Prievidza;Mariánska,O;parkov,od Mariánskej,1;;48.774115;18.625463
61169;24;Trenčín;Prievidza;Prievidza;Mariánska,O;parkov,od Mariánskej,2;;48.77413;18.625549
61170;24;Trenčín;Prievidza;Prievidza;Mariánska,O;parkov,od Vansovej,1;;48.77414;18.625559
61171;24;Trenčín;Prievidza;Prievidza;Mariánska,O;parkov,od Vansovej,2;;48.77413;18.625479
61172;24;Trenčín;Prievidza;Prievidza;Mariánska/Hviezdoslavova,O;park.Mariánska,od ulice,1;;48.774052;18.625726
61173;24;Trenčín;Prievidza;Prievidza;Mariánska/Hviezdoslavova,O;park.Mariánska,od ulice,2;;48.774066;18.625752
61174;24;Trenčín;Prievidza;Prievidza;Mariánska/Hviezdoslavova,O;park.Mariánska,z parkoviska,1;;48.77378;18.625527
61175;24;Trenčín;Prievidza;Prievidza;Mariánska/Hviezdoslavova,O;park.Mariánska,z parkoviska,2;;48.773765;18.625527
61176;24;Banská Bystrica;Banská Bystrica;Banská Bystrica;Na troskách,J;parkovisko pri Sberbank,1 Europa SCAllianz;;48.73173;19.138494
61177;24;Banská Bystrica;Banská Bystrica;Banská Bystrica;Na troskách,J;parkovisko pri Sberbank,4 Europa SCAllianz;;48.731706;19.138521
61179;24;Žilina;Liptovský Mikuláš;Liptovský Hrádok;Liptovský Peter,O;sm.Poprad-Tatry,Ľ;;49.055174;19.734299
61180;24;Žilina;Liptovský Mikuláš;Liptovský Hrádok;Liptovský Peter,O;sm.Liptovský Hrádok;;49.055174;19.734299
61181;24;Žilina;Liptovský Mikuláš;Liptovský Hrádok;Liptovský Peter,O;sm.Liptovský Hrádok,Ľ;;49.055138;19.734749
61182;24;Žilina;Liptovský Mikuláš;Liptovský Hrádok;Liptovský Peter,O;sm.Poprad-Tatry;;49.055138;19.734749
61183;24;Žilina;Martin;Martin;Jilemnického/Dúbravca,O;pri ČS Shell,smc,Ľ Billa,Kaufland,McDonalds;;49.090743;18.933302
61184;24;Žilina;Martin;Martin;Jilemnického/Dúbravca,O;pri ČS Shell,smZA,PP Billa,Kaufland,McDonalds;;49.090743;18.933302
61190;24;Žilina;Liptovský Mikuláš;Liptovský Hrádok;cesta I/18,J;smer PP ČS Slovnaft;;49.038366;19.729872
61191;24;Žilina;Dolný Kubín;Dolný Kubín;areál OC Kaufland,J;medzi OC Kaufland a OC Tesco,1 Lidl, PLANEO;;49.214825;19.298876
61192;24;Žilina;Dolný Kubín;Dolný Kubín;areál OC Kaufland,J;medzi OC Kaufland a OC Tesco,2 Lidl,PLANEO;;49.214927;19.29887
61193;24;Žilina;Dolný Kubín;Dolný Kubín;areál OC Kaufland,J;medzi OC Kaufland a OC Tesco,3 Lidl,PLANEO;;49.21499;19.298822
61194;24;Žilina;Dolný Kubín;Dolný Kubín;areál OC Kaufland,J;medzi OC Kaufland a OC Tesco,4 Lidl,PLANEO;;49.215088;19.298763
61195;24;Žilina;Dolný Kubín;Dolný Kubín;areál OC Kaufland,J;medzi OC Kaufland a OC Tesco,5 Lidl,PLANEO;;49.21519;19.298693
61196;24;Žilina;Dolný Kubín;Dolný Kubín;areál OC Kaufland,J;medzi OC Kaufland a OC Tesco,6 Lidl,PLANEO;;49.215316;19.298672
61197;24;Žilina;Žilina;Žilina-Teplička nad Váhom;II/583 ZA-Terchová,J;sm Terchová, závod KIA,;;49.225242;18.785688
61198;24;Žilina;Liptovský Mikuláš;Pribylina;cesta II/537,O;sm. Liptovský Peter,Ľ;;49.102083;19.797599
61199;24;Žilina;Liptovský Mikuláš;Pribylina;cesta II/537,O;sm. Vysoké Tatry;;49.102083;19.797599
61202;24;Žilina;Liptovský Mikuláš;Liptovský Mikuláš;Ráztocká, I/18,J;smer LM, Ľ Tatralandia, Liptov Aréna, Zoo;;49.096295;19.586949
61203;24;Žilina;Liptovský Mikuláš;Liptovský Mikuláš;Ráztocká, I/18,J;smer RK,Orava, Poľsko Tatralandia, Liptov Aréna, Zoo;;49.096527;19.586498
61204;24;Žilina;Liptovský Mikuláš;Liptovský Mikuláš;Podtatranského,J;smer PP,1 pri žel. stanici;;49.087098;19.62392
61205;24;Žilina;Liptovský Mikuláš;Liptovský Mikuláš;Podtatranského,J;smer PP,2 pri žel. stanici;;49.087098;19.62392
61210;24;Banská Bystrica;Zvolen;Zvolen-Kováčová;Kúpeľná,O;na otočke autobusov,od ulice,1 Holiday Park,kúpele;;48.606872;19.101775
61211;24;Banská Bystrica;Zvolen;Zvolen-Kováčová;Kúpeľná,O;na otočke autobusov,od ulice,2 Holiday Park,kúpele;;48.606872;19.101775
61212;24;Banská Bystrica;Zvolen;Zvolen-Kováčová;Kúpeľná,O;na otočke autobusov,do ulice,1 Holiday Park,kúpele;;48.606872;19.101775
61213;24;Banská Bystrica;Zvolen;Zvolen-Kováčová;Kúpeľná,O;na otočke autobusov,do ulice,2 Holiday Park,kúpele;;48.606872;19.101775
61222;24;Banská Bystrica;Revúca;Revúca;M. R. Štefánika,O;cesta II/532, sm Jelšava,Ľ OD Tesco, stavebniny;;48.677332;20.127274
61223;24;Banská Bystrica;Revúca;Revúca;M. R. Štefánika,O;cesta II/532, smc OD Tesco, stavebniny;;48.677332;20.127274
61224;24;Žilina;Ružomberok;Ružomberok;I/59,Bystrická;križovatka pri Mondi,1 OC CITY Market;;49.07684;19.31672
61225;24;Žilina;Ružomberok;Ružomberok;I/59,Bystrická;križovatka pri Mondi,2 OC CITY Market;;49.076864;19.316722
61226;24;Banská Bystrica;Brezno;Brezno;Rohozná, O;I/72,sm Tisovec, Ľ;;48.793217;19.717189
61227;24;Banská Bystrica;Brezno;Brezno;Rohozná, O;I/72,smer centrum;;48.793217;19.717189
61228;24;Banská Bystrica;Lučenec;Lučenec-Vidiná;Zvolenská,O;cesta III/2666,sm Lučenec, Ľ oproti Merkury Market;;48.345441;19.658465
61229;24;Banská Bystrica;Lučenec;Lučenec-Vidiná;Zvolenská,O;cesta III/2666,sm Vidiná oproti Merkury Market;;48.345441;19.658465
61234;24;Žilina;Čadca;Čadca;Staničná, J;SAD, železničná stanica;;49.444495;18.786391
61239;24;Žilina;Čadca;Čadca;Staničná,O;príjazd k SAD, ŽSR stanici,1 pri COOP Jednota;;49.44385;18.78685
61240;24;Žilina;Čadca;Čadca;Staničná,O;príjazd k SAD, ŽSR stanici,2 pri COOP Jednota;;49.44385;18.78685
61241;24;Žilina;Čadca;Čadca;Staničná,O;parkovisko SAD, ŽSR stanica,1 pri COOP Jednota;;49.44385;18.78685
61242;24;Žilina;Čadca;Čadca;Staničná,O;parkovisko SAD, ŽSR stanica,2 pri COOP Jednota;;49.44385;18.78685
61243;24;Banská Bystrica;Lučenec;Lovinobaňa;SNP,O;cesta I/16,sm KE,LC, Ľ;;48.447303;19.579035
61244;24;Banská Bystrica;Lučenec;Lovinobaňa;SNP,O;cesta I/16,sm ZV,BA;;48.447303;19.579035
61245;24;Žilina;Tvrdošín;Tvrdošín;Vojtaššákova;cesta I/59 sm. D.Kubín centrum;;49.335609;19.559161
61246;24;Žilina;Liptovský Mikuláš;Liptovský Hrádok;SNP,J;smer LM,stanica ŽSR, SAD,1 centrum, hotel Smrek;;49.03785;19.71955
61247;24;Banská Bystrica;Veľký Krtíš;Veľký Krtíš;Lučenská,J;Stred-Sever parkovisko;;48.212466;19.3463
61248;24;Banská Bystrica;Veľký Krtíš;Veľký Krtíš;Lučenská,J;Stred-Sever,Ľ sm Lučenec;;48.212323;19.34721
61251;24;Banská Bystrica;Veľký Krtíš;Veľký Krtíš;Novohradská,O;smer Lučenec,Ľ;;48.211338;19.356377
61252;24;Banská Bystrica;Veľký Krtíš;Veľký Krtíš;Novohradská,O;smer autobusová stanica;;48.211338;19.356377
61253;24;Banská Bystrica;Veľký Krtíš;Veľký Krtíš;Janka Kráľa,O;smer centrum VK,Ľ;;48.211788;19.334026
61254;24;Banská Bystrica;Veľký Krtíš;Veľký Krtíš;Janka Kráľa,O;smer Dudince,;;48.211788;19.334026
61290;24;Banská Bystrica;Rimavská Sobota;Rimavská Sobota-Bátka;E-571/KE-ZV-BA,O;Rožňava-Rim.Sobota,sm BA,oproti CS,Ľ,1;;48.380182;20.172997
61291;24;Banská Bystrica;Rimavská Sobota;Rimavská Sobota-Bátka;E-571/BA-ZV-KE,O;Rim.Sobota-Rožňava,sm KE,oproti CS,1;;48.380182;20.172997
61292;24;Banská Bystrica;Rimavská Sobota;Rimavská Sobota-Bátka;E-571/KE-ZV-BA,O;Rožňava-Rim.Sobota,sm BA,oproti futb.št.,Ľ,2;;48.380328;20.172194
61293;24;Banská Bystrica;Rimavská Sobota;Rimavská Sobota-Bátka;E-571/BA-ZV-KE,O;Rim.Sobota-Rožňava,sm KE,oproti futb.št.,2;;48.380328;20.172194
61295;24;Žilina;Dolný Kubín;Dolný Kubín-Veľký Bysterec;I/70,Zochova,O, 001b;príjazd z Veličnej do DK,Ľ 001b;;49.214453;19.2839
61296;24;Žilina;Dolný Kubín;Dolný Kubín-Veľký Bysterec;I/70,Zochova,O, 001a;výjazd z DK do Veličnej, 001a;;49.214453;19.2839
61297;24;Žilina;Dolný Kubín;Veličná;I/70,O, 002b;výjazd Veličnej na DK,Ľ 002b;;49.20876;19.257354
61298;24;Žilina;Dolný Kubín;Veličná;I/70,O, 002a;príjazd do Veličnej z DK, 002a;;49.20876;19.257354
61299;24;Žilina;Dolný Kubín;Veličná;I/70,O, 003b;príjazd z DK do Veličnej,Ľ 003b;;49.208561;19.257913
61300;24;Žilina;Dolný Kubín;Veličná;I/70,O, 003a;výjazd z Veličnej na DK, 003a;;49.208561;19.257913
61301;24;Žilina;Dolný Kubín;Veličná;I/70,J, 004;výjazd z Veličnej na DK, 004;;49.207437;19.251734
61302;24;Žilina;Dolný Kubín;Jasenová;E77,O, 002b;výjazd z RK do DK,Jasenová,Ľ,1 002b;;49.159091;19.295573
61303;24;Žilina;Dolný Kubín;Jasenová;E77,O, 001b;výjazd z RK do DK,Jasenová,Ľ,2 001b;;49.159091;19.295573
61304;24;Žilina;Dolný Kubín;Jasenová;E77,O, 001a;výjazd z DK do RK,Valaská Dubová,Ľ,2 001a;;49.159091;19.295573
61305;24;Žilina;Dolný Kubín;Jasenová;E77,O, 002a;výjazd z DK do RK,Valaská Dubová,Ľ,1 002a;;49.159091;19.295573
61306;24;Žilina;Dolný Kubín;Jasenová;E77,J, 003;výjazd z RK do DK,Ľ, odpočívadlo Brestová 003;;49.158995;19.295177
61307;24;Žilina;Dolný Kubín;Jasenová;E77,J, 004;výjazd z DK do RK, odpočívadlo Brestová, 004;;49.158592;19.294207
61308;24;Žilina;Tvrdošín;Trstená;I/59,O, 005b;príjazd z Tvrdošína do Trstenej,Ľ, Bepa Stavebniny 005b;;49.353103;19.587632
61309;24;Žilina;Tvrdošín;Trstená;I/59,O, 005a;výjazd z Trstenej do Tvrdošína, Bepa Stavebniny 005a;;49.353103;19.587632
61310;24;Žilina;Tvrdošín;Trstená;I/59,J, 006;výjazd z hran.prechodu, smer Trstená, 006;;49.39021;19.641051
61311;24;Žilina;Tvrdošín;Trstená;I/59,O, 007b;výjazd z Trstenej k hradničnému prechodu,Ľ, 007b;;49.399048;19.649528
61312;24;Žilina;Tvrdošín;Trstená;I/59,O, 007a;výjazd z hraničného prech.smer Trstená, 007a;;49.399048;19.649528
61313;24;Žilina;Tvrdošín;Trstená;I/59,O, 008b;výjazd z Trstenej k hraničnému prechodu,Ľ, 008b;;49.399753;19.650172
61314;24;Žilina;Tvrdošín;Trstená;I/59,O, 008a;výjazd z hraničného prechodu,Trstená, 008a;;49.399753;19.650172
61315;24;Žilina;Tvrdošín;Trstená;I/59,Krakovská,Benzinol,O, 009b;výjazd z Trstenej k hraničnému prechodu,Ľ 009b;;49.400116;19.650505
61316;24;Žilina;Tvrdošín;Trstená;I/59,Krakovská,Benzinol,O, 009a;výjazd z hraničného prech. smer Trstená, 009a;;49.400116;19.650505
61317;24;Žilina;Tvrdošín;Trstená;I/59,O, 010b;výjazd z Trstenej k hraničnému prechodu,Ľ, 010b;;49.401258;19.651567
61318;24;Žilina;Tvrdošín;Trstená;I/59,O, 010a;výjazd z hraničného prechodu,smer Trstená, 010a;;49.401258;19.651567
61320;24;Žilina;Tvrdošín;Čimhová;II/520,O, 002b;príjazd z hraničného prechodu do Trstenej,Ľ, 002b;;49.359817;19.710279
61321;24;Žilina;Tvrdošín;Čimhová;II/520,O, 002a;výjazd z Trstenej k hraničnému prechodu, 002a;;49.359817;19.710279
61322;24;Žilina;Tvrdošín;Vitanová;II/520,Hradská,O, 003;príjazd z hraničného prechodu do Trstenej, 1;;49.360948;19.724273
61323;24;Žilina;Tvrdošín;Vitanová;II/520,Hradská,O, 004;príjazd z hraničného prechodu do Trstenej, 2;;49.360948;19.724273
61324;24;Žilina;Dolný Kubín;Zázrivá;II/583,O, 001b;výjazd z Terchovej do DK,Ľ, 001b;;49.261823;19.151406
61325;24;Žilina;Dolný Kubín;Zázrivá;II/583,O, 001a;príjazd z DK do Zázrivej,sm Terchová 001a;;49.261823;19.151406
61326;24;Žilina;Dolný Kubín;Zázrivá;II/583,O, 002b;výjazd zo Zázrivej,sm od Terchovej do DK,Ľ 002b;;49.262296;19.151535
61327;24;Žilina;Dolný Kubín;Zázrivá;II/583,O, 002a;príjazd z DK do Zázrivej,sm Terchová, 002a;;49.262296;19.151535
61328;24;Žilina;Dolný Kubín;Zázrivá;II/583,O, 003b;výjazd z DK do Terchovej,Ľ 003b;;49.265505;19.108211
61329;24;Žilina;Dolný Kubín;Zázrivá;II/583,O, 003a;výjazd z Terchovej do DK, 003a;;49.265505;19.108211
61330;24;Žilina;Dolný Kubín;Zázrivá;II/583,O, 004b;výjazd z Dolného Kubína do Terchovej,Ľ 004b;;49.264974;19.10673
61331;24;Žilina;Dolný Kubín;Zázrivá;II/583,O, 004a;výjazd z Terchovej do DK, Zázrivej, 004a;;49.264974;19.10673
61332;24;Žilina;Dolný Kubín;Zázrivá;II/583,O, 005b;výjazd z DK do Terchovej,Ľ 005b;;49.264418;19.105142
61333;24;Žilina;Dolný Kubín;Zázrivá;II/583,O, 005a;výjazd z Terchovej do DK, Zázrivej 005a;;49.264418;19.105142
61334;24;Žilina;Žilina;Terchová;II/583,J, 006;výjazd z Terchovej,sm zo ZA do Zázrivej,Ľ 006;;49.256709;19.042779
61335;24;Žilina;Liptovský Mikuláš;Vyšná Boca;I/72,O, 001b;výjazd z LH k Čertovici,Ľ 001b;;48.931928;19.754623
61336;24;Žilina;Liptovský Mikuláš;Vyšná Boca;I/72,O, 001a;výjazd z Čertovice do LH, 001a;;48.931928;19.754623
61337;24;Žilina;Námestovo;Hruštín;I/78,O, 001b;ťah DK-Námestovo,Ľ 001b;;49.306549;19.353003
61338;24;Žilina;Námestovo;Hruštín;I/78,O, 001a;ťah Námestovo-DK, 001a;;49.306549;19.353003
61340;24;Žilina;Námestovo;Hruštín;I/78,O, 002a;ťah DK-Námestova, 002a;;49.314271;19.348454
61341;24;Žilina;Námestovo;Babín;I/78,O, 003b;výjazd z Hruštína,ťah DK - Námestovo,Ľ 003b;;49.328304;19.364444
61342;24;Žilina;Námestovo;Babín;I/78,O, 003a;príjazd do Hruštína,ťah Námestovo - DK, 003a;;49.328304;19.364444
61343;24;Žilina;Námestovo;Babín;I/78,O, 004b;výjazd z Hruštína, ťah DK - Námestovo,Ľ 004b;;49.328865;19.367243
61344;24;Žilina;Námestovo;Babín;I/78,O, 004a;výjazd z Babína,ťah Námestovo -DK, 004a;;49.328865;19.367243
61345;24;Žilina;Námestovo;Námestovo;I/78,O, 005b;výjazd z O.Jesenice, smer z DK do Námestova,Ľ 005b;;49.394784;19.454519
61346;24;Žilina;Námestovo;Námestovo;I/78,O, 005a;príjazd do O.Jesenice, smer z Námestova do DK, 005a;;49.394784;19.454519
61347;24;Žilina;Námestovo;Námestovo;I/78,O, 006b;výjazd z Námestova do Klina,Ľ, 006b;;49.421313;19.494618
61348;24;Žilina;Námestovo;Námestovo;I/78,O, 006a;príjazd z Klina do Námestova, 006a;;49.421313;19.494618
61349;24;Žilina;Námestovo;Rabča;I/78,O, 007b;výjazd z Rabče.smer z O.Polhora do Námestova,Ľ 007b;;49.462968;19.501571
61350;24;Žilina;Námestovo;Rabča;I/78,O, 007a;príjazd do Rabče,smer z Námestova do O.Polhory 007a;;49.462968;19.501571
61351;24;Žilina;Tvrdošín;Zuberec;II/584,Borová,O, 001b;príjazd do Zuberca, smer z LM do Zuberca,Ľ 001b;;49.257391;19.61212
61352;24;Žilina;Tvrdošín;Zuberec;II/584,Borová,O, 001a;výjazd zo Zuberca do LM, 001a;;49.257391;19.61212
61355;24;Banská Bystrica;Lučenec;Lučenec;Vajanského,O;výjazd z LC,smer V.Krtíš,SPP,ČS,Ľ,1;;48.315798;19.669213
61356;24;Banská Bystrica;Lučenec;Lučenec;Vajanského,O;výjazd z LC,smer V.Krtíš,SPP,ČS,Ľ,2;;48.315817;19.668868
61357;24;Žilina;Ružomberok;Ružomberok;Stará mlynská,O;OC ADRIA,TESCO,park.,1.Ľ;;49.080681;19.306151
61358;24;Žilina;Ružomberok;Ružomberok;Stará mlynská,O;OC ADRIA,TESCO,park.,2.Ľ;;49.08068;19.306106
61359;24;Žilina;Ružomberok;Ružomberok;Stará mlynská,O;OC ADRIA,TESCO,park.,3.Ľ;;49.080683;19.306052
61360;24;Žilina;Ružomberok;Ružomberok;Stará mlynská,O;OC ADRIA,TESCO,park.,1.;;49.080683;19.306052
61361;24;Žilina;Ružomberok;Ružomberok;Stará mlynská,O;OC ADRIA,TESCO,park.,2.;;49.08068;19.306106
61362;24;Žilina;Ružomberok;Ružomberok;Stará mlynská,O;OC ADRIA,TESCO,park.,3;;49.080681;19.306151
70002;24;Košice;Košice;Košice-Barca;E-71/Južná trieda/Hečkova,V;príj.od Maď,ČS Slovnaft,smc,Ľ;;48.675248;21.269386
70003;24;Košice;Košice;Košice-Barca;E-71/Južná trieda/Hečkova,V;výj.na Maď,ČS Slovnaft,sm Maď.;;48.67543;21.269373
70006;24;Košice;Košice;Košice-Juh;Južná trieda/Jantárová;firma Cezema,križ,1 ČS SlovnaftŽSR malá stanica;;48.704464;21.263177
70007;24;Košice;Košice;Košice-Juh;Južná trieda/Jantárová;firma Cezema,križ,2 ČS SlovnaftŽSR malá stanica;;48.704432;21.262885
70008;24;Košice;Košice;Košice-Juh;Južná trieda/Jantárová;firma Cezema,križ,3 ČS SlovnaftŽSR malá stanica;;48.704425;21.262644
70022;24;Košice;Košice;Košice-Juh;Jantárová,J;hotel Strojár,OD Kerimax,križ ČS OMV,Slovnaft,;;48.704137;21.260509
70037;24;Košice;Košice;Košice-Západ;Popradská/Bardejovská;Kaufland,garáž,smc;;48.702129;21.2344
70048;24;Košice;Košice;Košice-Luník IX.;tr.KVP,O;sm letisko/RV,Ľ;;48.698682;21.226058
70049;24;Košice;Košice;Košice-Luník IX.;tr.KVP,O;smc/sídl.KVP;;48.698682;21.22606
70050;24;Košice;Košice;Košice-Západ;tr.KVP/Popradská,O;jazdecký areál,smc/tr.SNP,Ľ;;48.72142;21.224926
70051;24;Košice;Košice;Košice-Západ;tr.KVP/Popradská,O;jazdecký areál,sm sídl.KVP;;48.72142;21.224926
70052;24;Košice;Košice;Košice-Západ;Toryská/Ružová,V;križ,piváreň U zajaca,smc,Ľ OC Galéria;;48.714319;21.242179
70053;24;Košice;Košice;Košice-Západ;Toryská/Ružová,V;križ,pivár U zajaca,sm tr.SNP OC Galéria;;48.714305;21.242456
70054;24;Košice;Košice;Košice-Západ;Vojenská;internáty,business centrum;;48.719601;21.245118
70057;24;Košice;Košice;Košice-Nad jazerom;Slanecká,O;smc,Mitsubishi,colný sklad,Ľ;;48.673865;21.301259
70058;24;Košice;Košice;Košice-Nad jazerom;Slanecká,O;Mitsubishi,colný skl.,sm Sl.N.;;48.673865;21.301259
70062;24;Košice;Košice;Košice-Pereš;E-571/ZV-RV-KE,odb.na letis,J;príj.od ZV/RV,smc,Ľ;;48.683074;21.215829
70067;24;Košice;Košice;Košice-Sever;Watsonova,J;OU,OA,objazd sm Prešov,1;;48.730505;21.240063
70068;24;Košice;Košice;Košice-Sever;Watsonova,J;OU,OA,objazd sm Prešov,2;;48.730306;21.240251
70077;24;Košice;Košice;Košice-sídlisko Ťahanovce;Hlinkova/Hypmark Tesco,O;ČS Benzin.,sm PO/sídl.Darg.h,Ľ;;48.742656;21.26485
70078;24;Košice;Košice;Košice-sídlisko Ťahanovce;Hlinkova/Hypmark Tesco,O;ČS Benzin.,smc;;48.742656;21.26485
70079;24;Košice;Košice;Košice-sídlisko Ťahanovce;Americká,O;METRO,sm sídlisko,Ľ;;48.754336;21.266534
70080;24;Košice;Košice;Košice-sídlisko Ťahanovce;Americká,O;METRO,smc;;48.754336;21.266534
70089;24;Košice;Košice;Košice-Šaca;E-571/ZV-RV-KE,Ľ;rešt.U námorníka,auto-moto,1 smer centrum;;48.628434;21.164915
70090;24;Košice;Košice;Košice-Šaca;E-571/ZV-RV-KE,Ľ;rešt.U námorníka,auto-moto,2 smer centrum;;48.628346;21.165025
70091;24;Košice;Košice;Košice-Šebastovce;E-71/Šebastovská,O;výp.na Maď.,hotel Šebastovce,Ľ;;48.65732;21.270988
70092;24;Košice;Košice;Košice-Šebastovce;E-71/Šebastovská,O;príj.od Maď.,hotel Šebastovce;;48.65732;21.270988
70095;24;Košice;Košice;Košice-Vyšné Opátske;Južné nábrežie,O;2xČS,objazd,sm E-71,2, Ľ;;48.707121;21.279756
70096;24;Košice;Košice;Košice-Vyšné Opátske;Južné nábrežie,O;2xČS,objazd,smc/PO,1;;48.707121;21.279756
70097;24;Košice;Košice;Košice-Sever;Festivalové nám.,J;kruh.obj.,ČS Slovn.,amfiteáter;;48.727582;21.239937
70099;24;Košice;Košice;Košice-Dargovských hrdinov;E-50/Sečovská,J;ČS Oktan,príj.od MI,smc,1;;48.723914;21.289608
70100;24;Košice;Košice;Košice-Dargovských hrdinov;E-50/Sečovská,J;ČS Oktan,príj.od MI,smc,2;;48.721981;21.291553
70101;24;Košice;Košice;Košice-Dargovských hrdinov;tr.arm.gen.L.Svobodu,O;autobazár,smc/PO/E-50 Tesco,NAY,OBI,Tatrabanka;;48.742864;21.272968
70102;24;Košice;Košice;Košice-Dargovských hrdinov;tr.arm.gen.L.Svobodu,O;autobazár,sm sídlisko/MI,Ľ Tesco,NAY,OBI,Tatrabanka;;48.742864;21.272968
70104;24;Košice;Košice;Košice-Dargovských hrdinov;E-50/Sečovská/Nižná úvrať,J;príj.od MI,sm KE/Niž.úvrať;;48.726882;21.280803
